LSOA,FTTP_AVAILABILITY,FTTC_AVAILABILITY,GFAST_AVAILABILITY,DSL_AVAILABILITY,CABLE_AVAILABILITY,OPERATOR_COUNT,DOWN_MBPS,UP_MBPS
E01001549,0,1,0,1,0.903226,5.741935,37.757875,6.590625
E01021133,0.247191,0.932584,0,0.932584,0,1.738636,37.72303333,8.349626667
S01008334,0.105263,0.947368,0,0.947368,0.631579,5.157895,66.0804,10.40868
E01012478,0.090909,0.931818,0.022727,0.954545,0.863636,5.659091,33.52040686,7.288897059
E01019262,0,1,0,1,0,3,23.02117778,5.239744444
E01010713,1,0.545455,0.454545,1,0.840909,6.227273,102.7995897,51.3116859
S01008826,0.4,0.533333,0.466667,1,0.933333,5.6,38.66541667,11.01875
E01008363,0.925926,0.814815,0,0.814815,0.925926,8.333333,40.68393939,6.249848485
S01007281,0.092308,0.6,0,0.861538,0,1.064516,26.44925,5.28375
E01001008,1,0,0,0,1,5,91.56833333,11.52666667
E01000555,0.692308,1,0,1,0.435897,5.948718,53.90642857,8.71
E01020389,0.596639,0.739496,0,0.957983,0,2.394958,84.95989744,26.80166667
W01001105,0.303371,0.775281,0,0.797753,0,3.269663,55.18743714,13.52227429
E01002405,0.769231,0.076923,0,0.230769,0.794872,4.692308,88.85133333,20.69091667
E01000586,0.634921,0.936508,0,0.936508,0.571429,5.587302,94.5716,41.44448333
E01023359,0.84375,1,0,1,0.90625,6.3125,34.09591667,7.510766667
E01007832,0.041667,1,0,1,0.666667,4.958333,57.60459375,9.664145833
W01001578,0.162162,0.864865,0,0.864865,0,2.918919,36.9742619,9.048178571
E01010620,0.04878,0.682927,0,0.902439,0.853659,5.425,39.99357143,9.626428571
E01029126,0.907407,0.092593,0,0.092593,0,3,42.41925,14.45133333
E01026350,0.531915,0.93617,0,0.93617,0,3,42.25374667,8.3813
E01008043,0.354839,1,0,1,0.870968,5.741935,69.311235,10.68301333
E01003007,0.083333,0.541667,0.416667,0.958333,0.791667,5.125,87.49941667,13.49302083
E01018571,0.855072,0.144928,0,0.144928,0.652174,4.231884,32.522,6.3296
E01010064,0.130435,0.891304,0,0.891304,0.673913,5.086957,47.2732963,9.848444444
S01009467,0,1,0,1,0,3,22.73096296,4.475814815
E01021052,0.583333,0.916667,0,0.916667,0,4.333333,38.29682222,9.360566667
E01014476,0,0.56,0.4,0.96,0.92,5.5,55.64523077,8.955487179
E01024168,0.05,1,0,1,0.8,5.65,82.53727273,10.60227273
E01022657,0.22807,0.877193,0,0.877193,0.666667,5.017544,67.2456358,11.63006173
E01001371,0.807692,0.961538,0,0.961538,0.307692,5.96,44.47148,25.03422
E01007977,0.916667,0.25,0,0.25,0.958333,5.5,42.51675,15.19635
E01014675,0.02381,0.97619,0,0.97619,0.857143,5.595238,55.705,8.69625
E01009072,0.833333,0.166667,0,0.166667,0.861111,4.888889,90.86086316,18.35036842
E01006542,0,0.473684,0.473684,1,0.947368,5.368421,82.584,11.81275
E01002711,0.223684,0.868421,0,1,0.723684,6.460526,85.33504545,10.39105303
E01020452,0.33871,0.903226,0,0.919355,0,3.322581,78.69492473,22.57450806
E01012934,0.671642,0.940299,0,0.940299,0,4.348485,31.47737333,8.735973333
E01029242,0.348837,0.465116,0,0.5,0,3.360465,94.34580556,21.06319444
E01025186,0.848485,0.560606,0,0.606061,0.80303,5.075758,124.0018929,16.91882143
E01002829,0.956522,0,1,1,1,6.478261,61.58202778,13.72425
E01013895,0.96875,0.03125,0,0.03125,1,5.0625,97.56735185,14.30772222
E01019573,0.592593,0.925926,0,0.925926,0.518519,4.444444,42.29008333,6.944104167
E01010045,0,0.25,0.214286,1,0.964286,5.142857,102.1279259,8.480074074
E01002290,0.92,0.64,0.36,1,0.96,6.44,80.62372727,13.31727273
E01026782,0.176871,0.870748,0,0.870748,0,1.60274,36.62925439,8.740712719
E01020783,0.6875,1,0,1,0.6875,5.0625,53.93277273,9.738227273
E01013617,0.561404,0.754386,0,0.964912,0.45614,5.824561,62.18618478,9.840981884
E01033740,0.888889,0.777778,0.222222,1,0.074074,4.814815,82.07340909,36.38563636
E01002453,0.954545,1,0,1,1,6,64.42407692,9.685384615
S01011245,0.793103,0.137931,0,0.137931,0,3.107143,25.7686,6.407525
E01011403,0.394737,0.578947,0.315789,0.894737,0.736842,4.921053,39.10018519,8.059861111
E01011475,0.84375,0.90625,0.09375,1,0.96875,6.96875,83.9759375,10.3084375
W01001661,0.385542,0.86747,0.096386,0.963855,0.506024,4.731707,58.73926471,11.98910588
S01011164,1,0.941176,0,0.941176,0,2.882353,39.42637121,9.217098485
E01003369,1,0,0,0,1,5.666667,71.5532,10.74377778
E01014001,0.823529,0.955882,0,0.970588,0,2.602941,32.90864444,12.18166111
S01010112,0.761905,1,0,1,0,4.714286,89.10872917,26.41477083
E01009843,0,1,0,1,0.882353,5.735294,112.0827778,15.77205556
E01012537,0,1,0,1,1,6,104.6225714,16.16560714
E01023220,0.561404,0.578947,0.280702,0.859649,0,4.140351,40.51692308,9.939179487
E01024782,0.652174,0.956522,0,0.956522,0.26087,6.043478,66.24241667,13.30607639
E01006786,0.705882,0.647059,0,0.676471,0.882353,5.352941,81.36644444,15.70412963
E01033189,0.775862,0.810345,0,0.810345,0.396552,3.890909,50.03934091,13.07882955
95NN06S2,0.941176,0.117647,0,0.117647,0,3.764706,40.27481579,13.25410526
S01010933,0.428571,0.738095,0,0.738095,0,2.761905,89.58784211,14.43484211
E01015655,1,0.974359,0,0.974359,0.974359,8.897436,118.152713,28.99400926
E01013034,0.417722,0.797468,0,0.860759,0,2.670886,35.38144762,9.921172619
E01002912,0.255319,1,0,1,0.787234,6.829787,43.40766667,13.62333333
E01022837,0,1,0,1,0.870968,6.741935,70.26536667,13.649
E01011045,0.924528,0.849057,0,0.867925,0.981132,7.471698,100.17485,43.654125
E01000812,0.756757,0.243243,0,0.243243,0.972973,5.648649,79.85942222,11.87956667
E01026809,0,0.567568,0.432432,1,0.972973,5.459459,68.45823077,13.88310256
E01033573,0.836735,0.55102,0,0.591837,0.265306,4.387755,190.3839524,113.2922857
E01012436,0,0.75,0,1,0.666667,5.083333,110.0625,16.48188095
E01024796,0.509804,0.941176,0.019608,0.980392,0.372549,4.7,20.1205,8.14875
E01002536,0,1,0,1,0.780488,5.463415,57.70896429,8.946232143
E01028964,0.241379,0.87931,0.12069,1,0,4.068966,45.38963095,22.32719643
E01026684,0.119048,0.833333,0,0.857143,0,1.075,35.24784524,6.881880952
E01016975,0.84,0.96,0,0.96,0.92,7.68,89.16845455,14.53340909
E01002228,0,1,0,1,0.333333,3.625,40.51903846,10.67080769
E01028947,0.24,0.56,0.2,0.76,0,3.3,28.32528846,6.308692308
E01005875,0.83871,0.870968,0,0.967742,0.870968,6.290323,64.79075758,20.03619697
E01007821,0.568182,0.977273,0,0.977273,0.636364,5.795455,74.79142857,15.90285714
W01000252,0.8125,0.354167,0,0.354167,0,3.3125,21.87293333,5.077375
E01012471,0.65,0.333333,0,0.433333,0,3.1,45.32442105,16.90695614
E01010689,0.792453,0.849057,0.018868,0.924528,0.716981,5.264151,94.92346377,14.46824638
E01017718,0.622222,0.977778,0,0.988889,0.011111,3.144444,39.53755128,15.52164103
E01008573,0.133333,0.977778,0,0.977778,0.844444,5.6,101.9472727,14.785
E01013423,0.944444,1,0,1,0.944444,5.777778,74.57676667,9.090766667
E01009838,0,1,0,1,0.884615,4.769231,63.72458333,12.19166667
E01008420,0.852941,0.735294,0.352941,0.911765,0.705882,6.735294,71.93333333,11.19211111
E01013421,0.03125,0.953125,0,0.984375,0.015625,2.5,24.88221429,6.876714286
E01019561,0.333333,1,0,1,0.333333,5,39.17568182,7.349954545
E01012344,0.078431,0.254902,0,0.941176,0.686275,4.196078,98.833375,8.41134375
E01004163,0.869565,1,0,1,1,6.782609,49.4282963,12.188
W01000204,0.526316,0.473684,0,0.473684,0,2.578947,42.45762346,10.33340432
S01012373,0,1,0,1,0,3,27.84520833,5.651669444
S01012032,0,1,0,1,0.0625,3.0625,16.303625,2.2088125
S01010107,0.157895,1,0,1,0,4,32.3025,9.6675
E01002768,0.305556,0.75,0,1,0.916667,5.861111,49.79871154,14.56203846
S01008878,1,1,0.290323,1,1,8.903226,53.888,9.5094
E01026741,0.330579,0.975207,0,0.975207,0,1.495868,34.01701531,6.875541497
S01007271,0,1,0,1,0,3,31.20977083,8.505208333
E01001454,0,0.219512,0,1,0.97561,5.170732,66.760775,7.2805
E01007625,0.586667,0.466667,0,0.533333,0,3.133333,28.25550357,6.906041071
W01000623,0.544554,0.792079,0,0.891089,0,1.475248,34.12927419,11.79196774
E01029541,0.851852,1,0,1,0.592593,4.518519,52.51344444,10.59671111
E01033336,0.904762,0.809524,0.190476,1,0.904762,6.52381,52.17511905,12.43991667
E01018307,0,1,0,1,0.805556,4.527778,70.9797963,9.516203704
E01017758,0.131148,0.868852,0,0.868852,0.540984,3.786885,84.58661818,12.67239091
E01001847,0.24,1,0,1,0.88,6,54.550375,8.3040625
E01029263,0.344828,1,0,1,0,4.344828,36.90026667,8.958266667
E01024522,0.73913,1,0,1,0.913043,6.5,41.83557143,7.149238095
E01003099,0.393939,0.848485,0,1,0.575758,5.393939,109.3466667,14.09888889
E01006767,0.043478,0.869565,0.130435,1,0.913043,5.695652,44.38504545,11.29740909
E01031097,0.085714,1,0,1,0.771429,5.542857,70.41375,13.125
E01013441,0.976744,0.604651,0,0.906977,0.813953,7.857143,115.2363214,46.15554762
E01025857,0.176471,0.941176,0.058824,1,0.882353,5.647059,79.54463636,11.67204545
E01018585,0.03125,0.96875,0,0.96875,0,2.9375,32.38991111,7.0659
E01005735,1,0,0,0,1,4.894737,96.29016667,16.50587037
S01010331,0.9375,0.25,0.75,1,1,7.8125,59.954,12.149
E01010639,0.835821,0.641791,0.059701,0.776119,0.626866,4.257576,38.95754902,9.313784314
E01022397,0.933333,1,0,1,0,3.977778,40.988595,13.93825333
E01013131,0,0.444444,0,1,0.888889,5.75,85.24305556,10.34805556
S01007450,0.833333,0.944444,0.055556,1,0,3.944444,38.20791667,9.84625
E01006525,0.709677,1,0,1,0.935484,5.580645,101.1730769,13.30179487
E01015540,0.945946,0.702703,0.297297,1,1,9.135135,112.6136364,17.51227273
E01016894,0,0.851852,0,0.851852,0.777778,5.259259,107.1183333,13.69457576
E01017797,0.853659,1,0,1,0,5.073171,75.98672059,51.45962745
E01014949,0.735632,0.37931,0,0.54023,0.333333,3.965116,92.7470625,19.55775
S01007956,1,0.214286,0,0.214286,1,6.214286,65.74188889,10.43577778
E01023792,0.918919,0.918919,0,0.972973,0.972973,5.810811,207.9384375,74.6926875
E01016317,0.757576,1,0,1,0.727273,8.363636,80.26759375,20.84744792
E01024582,0.5,0.941176,0.058824,1,0.941176,6.705882,154.6862121,17.78469697
E01015985,0.538462,1,0,1,0.884615,5.730769,122.3462833,13.11645
W01001275,0,1,0,1,0,3,26.28578571,7.076928571
E01002144,0.468085,0.595745,0,0.595745,0.340426,3.553191,40.64719231,6.914423077
E01006177,1,1,0,1,0.875,6.666667,100.7909583,12.75008333
E01021418,0,1,0,1,0,4,28.66713333,6.784254167
E01005271,0.861111,0.888889,0.083333,0.972222,0.888889,6.388889,94.54640909,16.71059091
E01016899,0.254237,0.864407,0,0.864407,0.288136,5.050847,60.86170833,9.091416667
E01029830,0.107143,0.75,0,1,0.964286,5.607143,145.5164583,19.36316667
E01025506,0.743243,0.189189,0,0.256757,0.013514,3.445946,32.40724731,7.323077957
S01009782,1,1,0,1,0.909091,6.636364,72.89583333,20.52125
E01031096,0.08,0.8,0,1,0.84,5.4,88.79959091,12.52868182
E01030171,0.115385,0.717949,0,0.884615,0.576923,3.269231,74.237475,11.52145
E01015736,0.135135,0.675676,0.324324,1,0.837838,5.324324,85.98941026,15.41433333
E01028398,0.827586,0.068966,0.103448,0.172414,0.931034,4.931034,50.83505,7.662
E01002504,0.745763,0.288136,0,0.338983,0.830508,5.050847,50.19532407,13.09551852
E01008249,0,0.859649,0,1,0.473684,3.807018,42.41261111,7.224833333
E01031616,0,1,0,1,0,3,38.42207843,10.6597549
E01026480,0.041667,0.979167,0,0.979167,0,3,36.01988426,9.415662037
E01019924,0.075,0.8,0.2,1,0,3.025,26.06608974,6.711487179
E01021757,0.641791,0.985075,0,0.985075,0.656716,4.41791,62.75173913,13.63641304
E01017966,0.213836,0.257862,0.100629,0.358491,0.226415,6.666667,76.22371795,29.18138462
E01022120,0.784314,0.72549,0.27451,1,0.980392,8.176471,106.3711111,15.31666667
E01011331,0.928571,0.595238,0,0.595238,0.952381,6.571429,65.10443939,13.86872727
E01027195,0.733333,0.966667,0,0.966667,0.733333,7.466667,50.99357143,12.21435714
S01009795,1,0.555556,0,0.555556,0.944444,6.555556,102.379,20.3586
E01031444,0.829268,1,0,1,0.121951,7.121951,20.33498039,4.712617647
E01019812,0.088889,0.933333,0,0.933333,0,2.822222,29.47743,5.565254444
S01011543,0,1,0,1,1,6,67.6075,7.855
E01008770,0.037037,0.888889,0,0.888889,0.851852,4.76,137.5909091,13.0124697
E01031852,0.068966,1,0,1,0,3,41.5671875,15.349875
E01004221,0.351351,0.864865,0,0.945946,0.108108,5.378378,77.65296429,11.23918452
E01017456,0.421053,1,0,1,0.921053,5.842105,61.4325641,9.153076923
E01033197,0.341463,0.878049,0,0.902439,0,4.04878,40.58025,14.641375
E01011743,0.888889,0.074074,0,0.111111,0.814815,4.518519,117.6607885,25.70061538
E01008107,0.9,0.85,0.15,1,1,5.95,69.09555556,11.06166667
E01007068,0.961538,0.038462,0,0.038462,0.961538,4.884615,75.479875,11.41448214
E01026557,0.645161,0.774194,0.225806,1,0.967742,5.709677,111.7505,30.3735
E01014924,0.018868,1,0,1,0.924528,5.792453,61.13955,12.9284
E01025788,0.188679,0.867925,0,0.886792,0,1.769231,45.25506667,9.515066667
E01016873,0.081967,0.114754,0.42623,0.540984,0.42623,4.735294,68.43294048,20.31639286
95DD19S2,0.782609,0.565217,0,0.565217,0,3.043478,38.957875,14.34755208
E01016937,0.333333,0.766667,0.2,0.966667,0.9,5.5,70.30530882,8.319926471
E01005396,0.677419,1,0,1,1,6,141.4356538,17.15011538
E01003729,0.888889,0.333333,0,0.37037,0.888889,5.615385,107.9910714,5.810357143
E01023812,0.666667,0.333333,0,0.333333,0.466667,4.266667,48.74355072,10.16430435
E01003637,0.733333,0.8,0.2,1,0.933333,6.333333,263.8118333,190.885287
E01002447,0.021277,0.425532,0,0.957447,0.531915,4.404255,128.769,13.09833333
E01003742,0.666667,1,0,1,0.925926,6.518519,60.37713333,6.259
E01029108,0.857143,0.589286,0.410714,1,0.517857,5.910714,36.72878788,11.51885606
E01009974,0.674419,0.790698,0.209302,1,0.232558,4.255814,45.4046625,14.67703125
E01025119,0.970588,0.029412,0,0.029412,0,4,24.9885,6.1513
E01011659,0.08,1,0,1,1,6.04,100.021619,12.73142857
E01026475,0.484848,0.969697,0,0.969697,0,3.060606,39.61326071,13.22323442
E01015695,0,0.473684,0.526316,1,0.947368,5.368421,69.59092857,11.30535714
E01031387,0,1,0,1,0,3.511111,30.67345098,5.924833333
E01012124,0.1,0.94,0,0.94,0.48,3.96,49.46725641,8.203641026
E01000333,0.673913,0.543478,0,0.673913,0.826087,5.108696,67.02221875,12.23375
E01015947,0,1,0,1,0,3,43.46185714,11.16514286
E01021291,0.69697,0.848485,0.151515,1,1,5.818182,95.83442949,14.46687821
E01014034,0.152174,0.956522,0,0.956522,0,3.108696,102.3018846,53.43601282
E01019975,0.925926,1,0,1,0.962963,5.925926,117.0090152,16.38712121
W01000409,0.096774,1,0,1,0,3,53.39446154,14.08561538
E01016525,0.614035,0.754386,0.192982,0.947368,0.754386,6.77193,61.56933333,11.96404386
E01009903,0,1,0,1,0.96,5.92,55.601,9.134333333
E01025701,0.030303,0.606061,0.333333,0.939394,0.787879,5.1875,78.49916667,14.30398148
E01024084,0.5,0.975,0,0.975,0,4.4,32.10456548,9.074130952
E01009199,0.093023,0.302326,0.44186,1,0.418605,4.069767,44.51363333,10.20533333
E01029506,0.965517,0,0.034483,0.034483,1,4.965517,64.98941176,9.99379902
S01007362,0,1,0,1,0,2,39.5575,8.690833333
S01006616,1,1,0,1,0,7,74.2409375,38.8949375
E01030816,0.693878,0.591837,0,0.591837,0,2.938776,36.70729167,8.21015625
E01028535,0,0.733333,0.2,0.933333,0.777778,5.2,65.43333333,10.86880952
E01031172,0,0.709677,0.290323,1,0.806452,5.16129,106.8041667,15.16719444
E01002392,0.054054,0.945946,0,0.945946,0.972973,5.810811,99.15205556,11.89138889
E01019920,0.607843,0.843137,0.137255,0.980392,0,3.529412,48.99648485,17.00348485
E01021206,0.15493,0.901408,0,0.901408,0,2.873239,40.88126087,17.03693478
E01030944,0.023256,0.906977,0.069767,0.976744,0.186047,3.930233,30.01359524,6.259761905
E01026080,0.507463,0.940299,0,0.985075,0,1.552239,33.445,7.913510417
E01023834,0.28125,0.71875,0,0.71875,0.5625,4.53125,65.63941667,10.75972917
E01019992,0.944444,0.5,0,0.527778,0.916667,5.305556,71.0086875,12.79358333
S01008372,0,1,0,1,1,6,117.347,13.9665
E01014626,0.30303,0.666667,0,0.681818,0.606061,4.646154,36.80947222,6.994208333
E01003146,0.842105,0.157895,0,0.157895,1,5.894737,142.3792727,83.32704545
E01022187,0.71875,0.53125,0,0.958333,0,2.268817,36.55589815,20.6220463
E01016790,0.9,1,0,1,0,5.7,69.32555,29.90568333
E01010416,0.866667,1,0,1,0.933333,8.433333,62.65207407,10.9227037
E01032425,0.029412,1,0,1,0,3.029412,15.04996667,3.780344444
E01006613,0.291667,1,0,1,0.916667,5.75,57.736875,9.75375
E01017902,0.583333,0.791667,0.208333,1,0,4.375,39.06903922,8.885612745
E01006421,1,0,0,0,0.28,3.56,42.26166667,12.70072222
E01023993,0.233333,0.9,0.066667,0.966667,0.733333,6.413793,111.1296354,13.62875
E01012416,0,0.883333,0.083333,1,0.716667,4.416667,58.18614286,9.195821429
E01030693,0,0.62963,0.37037,1,0.962963,5.444444,57.82377381,9.293785714
E01012075,0.822222,0.022222,0,1,0.888889,8,60.74966667,47.69391667
95NN09S1,0.764706,0.647059,0,0.647059,0,3.22,45.70167391,12.20950725
E01033397,0.964286,0.464286,0,0.464286,0.964286,5.392857,57.52309524,10.08254762
S01010353,0.866667,0.933333,0,1,0.866667,6.466667,39.47166667,24.55666667
E01033209,0,0.909091,0,1,0.454545,4.840909,80.03394048,12.71707143
95YY09W1,0.935065,0.090909,0,0.090909,0,3.684211,51.68944318,10.75705455
E01001364,0.714286,1,0,1,0.095238,5,36.4834375,9.874375
E01008726,0.457143,1,0,1,0.771429,5.685714,26.04395,5.62565
E01024593,0.473684,0.921053,0,0.921053,0.605263,5.894737,59.81358333,12.76301667
E01030926,0.736842,0.921053,0,0.921053,0,4.526316,34.72118421,9.519254386
E01022185,0.640625,0.4375,0.234375,0.84375,0,1.390625,53.44557609,14.72293116
E01012273,0.916667,0.166667,0,1,1,6.083333,59.76041667,10.03541667
E01031018,0.769231,0.410256,0,0.410256,0.205128,3.589744,31.7245,10.2169375
E01022354,0.802083,0.489583,0,1,0,1.947917,38.2560914,21.41961828
E01026991,0.702128,0.276596,0,0.276596,0,3.276596,72.79745238,15.49579365
E01019474,0.130435,1,0,1,0,3.130435,25.41494792,6.732020833
W01000009,0.325,0.75,0,0.75,0,1,32.13896429,6.72790873
E01020778,0.83871,0.935484,0,0.935484,0,4.645161,34.44860294,21.78184314
E01003764,0.121212,0.878788,0.121212,1,0.787879,5.575758,74.16762745,8.775980392
E01025672,0.119048,1,0,1,0.809524,5.738095,101.7313333,10.44258333
S01012088,0.909091,1,0,1,0.363636,7.363636,85.2186,38.7902
E01018807,0.364706,0.170588,0,0.176471,0,3.222222,92.74763182,19.92205758
S01009046,0.04,0.96,0,0.96,0,3,28.96030556,6.301555556
E01027559,0.054054,0.959459,0,0.959459,0,3.971831,25.60988095,12.0012619
E01031118,0.058824,0.882353,0,1,0.823529,5.529412,42.62722222,8.804444444
E01007263,0.636364,0.969697,0,0.969697,0,2.939394,32.38114583,8.39134375
S01013075,1,0.7,0.3,1,0,6.7,89.93777778,44.14777778
E01029919,0.73913,0.942029,0,0.942029,0.565217,3.73913,35.19034259,10.24631481
E01028258,0.852941,1,0,1,0.852941,5.558824,39.97625,6.806875
E01020369,0.790698,1,0,1,0.651163,6.395349,70.53719444,12.97063889
S01009386,0.75,1,0,1,0.916667,6.583333,28.03125,5.26125
E01022324,0.243902,1,0,1,0.926829,7.585366,70.15709091,11.74618182
E01002562,0.066667,0.8,0,1,0.866667,5.466667,68.3685,10.3145
E01009563,1,1,0,1,1,9.2,41.00553125,9.1301875
E01012005,0.6,0.933333,0,0.933333,0.966667,5.931034,68.76588095,13.61335714
E01021957,0.033333,1,0,1,0,3,30.58497222,6.681472222
E01008607,0,1,0,1,0.958333,4.916667,64.9502381,15.04904762
E01026488,0.680851,0.87234,0,0.893617,0,2.829787,42.72553846,13.19639744
E01015232,0.825397,0.047619,0.111111,0.15873,0.746032,4.564516,69.87147222,15.025
E01019215,0.470588,0.647059,0.294118,0.941176,0.431373,5.882353,71.68073684,10.10475
S01009939,1,0.5,0.5,1,0.75,6.5,70.639125,16.59325
E01016004,0,0.7,0,1,0.7,4.375,61.174375,7.973125
95UU99C1,0.870588,0.882353,0,0.941176,0,1.619048,39.95528125,8.7759375
E01026959,0.117647,0.941176,0,1,0.941176,5.823529,57.201875,10.79291667
S01007488,0,1,0,1,0,3,36.60375,7.34305
E01003606,0.733333,0.233333,0.766667,1,0.633333,5.166667,173.709585,102.1926967
E01021114,0.051724,0.982759,0,0.982759,0,1.603448,29.58168333,6.4451875
E01008003,0.913043,0.086957,0,0.086957,1,5.086957,65.54131481,11.27742593
E01001589,0.558824,1,0,1,0.794118,6.117647,52.51090909,9.452727273
E01000468,0.95122,1,0,1,0.243902,5.073171,39.85701282,12.03835897
E01011910,0.023256,1,0,1,1,5.883721,27.73375,8.100625
E01023095,0.063158,0.747368,0,0.789474,0.452632,4.452632,101.4748125,18.52228125
E01030704,0.675,0.1,0,0.325,0.7,4.4,99.42316667,15.55304762
W01001073,0.686275,0.235294,0,0.313725,0.627451,4.72549,34.83567778,9.965833333
E01013752,0.857143,1,0,1,1,8.380952,72.53458333,6.22375
E01020636,0,1,0,1,0,3,28.73550769,6.4434
E01021529,0.555556,1,0,1,0,4,39.1588125,10.70807292
E01015841,0.492537,0.328358,0.19403,0.641791,0.61194,4.686567,66.60677646,15.47230291
E01015722,0.857143,1,0,1,0.928571,7.571429,167.8215,37.08407143
E01010364,0.588235,1,0,1,0.823529,5.647059,69.64520833,8.983125
E01025430,0.916667,1,0,1,0.972222,7.916667,89.53437255,13.8387451
E01028255,0,0.864865,0,1,0.783784,5.405405,74.64257692,9.598423077
E01029351,0.962963,1,0,1,0,4.925926,60.65725,14.38761111
S01006890,0.538462,1,0,1,0,3,109.0423704,16.94981481
E01024108,0.566667,1,0,1,0,4.533333,23.11141026,5.705519231
E01027260,1,1,0,1,0.818182,8.636364,67.551,20.01560119
E01032088,0.137931,1,0,1,0.965517,4.931034,98.22988462,16.4535
W01000515,0.16129,0.967742,0,0.967742,0,3,38.98355556,9.025055556
E01032257,0.333333,1,0,1,0.916667,5.833333,97.2673125,13.71108333
