"","LSOA","age_rank","edu_rank","disab_rank","children_rank","housing_rank","income_rank","final_BII_RANK","rank_sum","final_BDDI_RANK"
"1111","E01001160",15826,16117,6007,7258,6901,17915,6625,76649,4842
"1112","E01001161",9020,20961,21142,6580,31017,31280,7333,127333,19659
"1113","E01001162",7210,7979,8135,10612,28678,24838,346,87798,7444
"1114","E01001163",10924,5883,6159,12188,16639,15236,2112,69141,3344
"1115","E01001164",5725,2036,5372,27416,21928,21206,23199,106882,13043
"1116","E01001165",2466,9901,3732,7776,14359,20275,3530,62039,2246
"1117","E01001166",7433,21891,15001,11586,27737,27006,8579,119233,17061
"1118","E01001167",4906,12017,4365,2296,19704,20991,2226,66505,2904
"1119","E01001168",6327,10085,5468,11401,13583,16740,2905,66509,2906
"1120","E01001169",5632,19663,15053,3149,31039,27782,973,103291,11923
"1121","E01001170",11866,10609,17053,11950,23154,22683,2330,99645,10775
"1122","E01001171",17009,13625,24076,6909,27169,23181,2166,114135,15437
"1123","E01001172",3151,23976,16220,1444,32070,31147,9293,117301,16445
"1124","E01001173",6036,8931,7716,5072,24269,20872,1566,74462,4387
"1125","E01001174",10771,20919,5637,4297,10426,23259,19657,94966,9393
"1126","E01001175",4344,16687,6911,6660,19568,24839,22164,101173,11222
"1127","E01001176",5897,15205,4911,3499,21788,20748,18717,90765,8218
"1128","E01001177",3217,17932,7313,3904,28017,26408,15696,102487,11641
"1129","E01001178",809,24453,18814,1877,28385,33486,16724,124548,18756
"1130","E01001179",7849,17734,4140,3559,15149,20749,19775,88955,7764
"1131","E01001180",3000,17074,1183,2394,19416,24049,20233,87349,7330
"1132","E01001181",1724,18068,9444,1233,30818,29941,17919,109147,13754
"1133","E01001182",12420,12329,4298,8004,4523,20019,16435,78028,5136
"1134","E01001183",7362,20031,4017,3178,22118,23246,12650,92602,8776
"1135","E01001184",15339,15734,5334,16136,11286,17326,14395,95550,9559
"1136","E01001185",5781,10109,5721,11676,12112,20152,9446,74997,4494
"1137","E01001186",7906,12901,12768,19860,25090,25524,4765,108814,13657
"1138","E01001187",4818,14679,7862,9543,22336,19649,10735,89622,7930
"1139","E01001188",2409,13448,11441,4298,22796,25960,54,80406,5639
"1140","E01001189",8546,7627,4651,4229,17428,17051,1540,61072,2104
"1141","E01001190",4809,7039,5312,7136,22510,25144,1722,73672,4233
"1142","E01001191",2433,9386,6679,6370,22652,28066,8711,84297,6540
"1143","E01001192",3985,9387,9069,13422,25184,24498,1016,86561,7128
"1144","E01001193",2319,15172,17901,3153,32515,29088,761,100909,11145
"1145","E01001194",4722,9051,1441,4393,14118,18482,1451,53658,1241
"1146","E01001195",8966,5400,985,4394,11457,14418,769,46389,640
"1147","E01001196",8657,15964,12614,16020,29439,29401,7939,120034,17300
"1148","E01001197",8381,4021,7462,10112,23211,20992,6641,80820,5728
"1149","E01001198",3844,2009,2070,9372,16089,11929,10141,55454,1422
"1150","E01001199",4764,4095,4915,15549,26517,25383,7659,88882,7746
"1151","E01001200",5336,1648,5404,12221,13687,14419,4382,57097,1596
"1152","E01001201",4865,1914,6108,16940,22806,18166,11983,82782,6196
"1153","E01001202",2530,6687,4484,12199,27892,27767,18685,100244,10964
"1154","E01001203",5224,6094,16241,27831,27478,27609,15152,125629,19142
"1155","E01001204",16218,2330,4020,10688,16778,18891,19827,88752,7706
"1156","E01001205",5341,9427,13211,4895,28722,25969,4095,91660,8497
"1157","E01001206",1581,21385,2613,635,32597,31890,29239,119940,17269
"1158","E01001207",4385,1495,628,15375,10504,16066,19118,67571,3079
"1159","E01001208",21283,1483,1337,11344,8445,10409,3457,57758,1674
"1160","E01001209",16014,1486,2874,7911,2760,5458,4101,40604,349
"1161","E01001210",13770,22773,19492,6016,32918,32666,18246,145881,25591
"1162","E01001211",14982,1644,3326,11846,17824,13517,9370,72509,3999
"1163","E01001212",21243,1543,20149,20732,13037,13357,3554,93615,9035
"1164","E01001213",13218,27005,13362,3392,20202,24664,11736,113579,15236
"1165","E01001214",17287,26461,6448,5823,4180,14588,6217,81004,5773
"1166","E01001215",10892,28546,8552,3091,23146,24985,20651,119863,17249
"1167","E01001216",13021,28304,5820,918,14263,19273,9902,91501,8446
"1168","E01001217",13821,17396,2841,4679,3800,18738,2125,63400,2450
"1169","E01001218",10127,21338,7771,2904,28810,29312,17695,117957,16652
"1170","E01001219",5065,25418,17898,4055,31741,29320,10809,124306,18671
"1171","E01001220",5013,27385,11448,1303,33153,32128,23015,133445,21664
"1172","E01001223",13555,623,3336,21350,12897,9743,9934,71438,3795
"1173","E01001224",14877,984,887,11983,5677,5459,4952,44819,555
"1174","E01001225",9659,1622,3940,24928,22188,17749,22858,102944,11799
"1175","E01001226",15648,798,5613,22070,14842,12743,11954,83668,6401
"1176","E01001227",12824,1258,1261,12624,10772,7179,8448,54366,1318
"1177","E01001228",7326,1239,2342,29334,12908,12741,15546,81436,5872
"1178","E01001229",9644,10597,12114,12084,29218,26819,1743,102219,11556
"1179","E01001230",12638,639,4669,29806,15548,18617,11153,93070,8894
"1180","E01001231",13688,1539,2584,25040,7194,8725,14297,73067,4127
"1181","E01001232",12755,5213,11513,18383,23216,20276,8139,99495,10737
"1182","E01001233",12414,5028,9438,24587,24528,24236,2558,102789,11740
"1183","E01001234",5852,844,3312,29670,16843,17327,6893,80741,5711
"1184","E01001235",4245,1101,6054,28912,11853,13165,16969,82299,6084
"1185","E01001236",11838,1711,8442,29148,20995,19810,9395,101339,11283
"1186","E01001237",15132,1609,12128,28693,11752,9744,9088,88146,7534
"1187","E01001239",3350,11616,9556,14026,28848,27601,27919,122916,18197
"1188","E01001240",5995,9664,6520,29938,20135,20740,23565,116557,16208
"1189","E01001241",5518,6046,2685,21846,23043,20042,17019,96199,9751
"1190","E01001242",8930,4748,8974,6697,27640,22981,22892,102862,11765
"1191","E01001243",3532,4027,1733,17178,24489,23249,21217,95425,9520
"1192","E01001244",4509,7996,4342,15435,28411,26926,14091,101710,11404
"1193","E01001245",2561,1501,446,10863,13223,17170,19608,65372,2753
"1194","E01001246",4775,11806,3771,28335,22289,26931,25559,123466,18371
"1195","E01001247",12011,9138,4266,15165,16467,19534,20389,96970,9953
"1196","E01001248",19247,11949,12934,10455,21857,20277,16854,113573,15234
"1197","E01001249",2645,5557,13257,16608,27982,30447,12537,109033,13723
"1198","E01001250",5036,8163,18415,18437,27260,28634,23264,129209,20252
"1199","E01001251",6668,2926,2317,6790,13405,20009,12822,64937,2685
"1200","E01001252",4228,8870,3534,5781,22476,24123,11127,80139,5580
"1201","E01001253",4101,3606,1421,3023,18515,20487,11773,62926,2385
"1202","E01001254",11608,4877,4835,7545,18380,16872,9782,73899,4270
"1203","E01001255",9037,2780,1079,3315,11680,10410,4657,42958,459
"1204","E01001257",2310,19517,10036,1989,31646,30595,13400,109493,13865
"1205","E01001258",11264,12468,1902,2847,13953,16741,1717,60892,2082
"1206","E01001259",9384,18626,2324,5413,10054,20388,2349,68538,3239
"1207","E01001260",10859,14093,4274,5744,10306,17328,10124,72728,4047
"1208","E01001261",6465,16932,7148,7883,21264,20723,14632,95047,9420
"1209","E01001262",15065,22999,17700,4451,28121,28370,2916,119622,17186
"1210","E01001263",6521,18399,9292,3417,29301,28812,15596,111338,14496
"1211","E01001264",10212,16165,11105,4623,22777,21983,3743,90608,8172
"1212","E01001265",6249,13165,2435,6361,17038,16067,14615,75930,4701
"1213","E01001266",15191,11505,2952,9503,4895,15412,11263,70721,3647
"1214","E01001267",13872,16910,13396,9303,26381,28251,19562,127675,19780
"1215","E01001268",14047,10995,3911,3456,3234,17447,20606,73696,4236
"1216","E01001269",5470,10029,1186,3682,11342,10644,12881,55234,1400
"1217","E01001270",7291,13061,1559,3426,6482,16583,4436,52838,1163
"1218","E01001271",6312,16695,1394,2325,14397,19274,5168,65565,2784
"1219","E01001272",7792,13767,7233,8655,9286,16742,30569,94044,9147
"1220","E01001273",14931,1611,2386,5265,4308,5460,8555,42516,433
"1221","E01001274",8464,2189,136,3141,14203,6201,2176,36510,228
"1222","E01001275",10527,1463,8091,31046,18076,15413,7303,91919,8573
"1223","E01001276",8956,6782,3066,20460,9182,20626,18875,87947,7484
"1224","E01001277",7195,5142,1604,5065,11157,18067,17286,65516,2776
"1225","E01001278",9383,4994,2452,6899,10924,21422,8399,64473,2606
"1226","E01001279",25109,1172,1316,6725,4873,1629,3145,43969,514
"1227","E01001280",11451,1885,5882,11091,4322,12955,17394,64980,2691
"1228","E01001281",17571,1479,4012,7591,4398,5156,4329,44536,538
"1229","E01001282",12809,20911,19385,4027,30031,28814,4381,120358,17412
"1230","E01001283",14944,18991,22285,13379,31080,30596,108,131383,20983
"1231","E01001284",11351,6255,5680,2617,7014,12775,6365,52057,1089
"1232","E01001285",5001,15562,5894,2572,24645,23350,294,77318,4991
"1233","E01001286",7245,13920,5072,2535,24678,23326,2305,79081,5350
"1234","E01001287",5705,20144,4998,1483,31781,30303,4317,98731,10524
"1235","E01001288",9595,3551,6367,3794,15386,16910,8564,64167,2555
"1236","E01001289",7062,4002,3173,3235,15340,16068,1982,50862,964
"1237","E01001290",8238,2288,3879,7345,20467,12776,14271,69264,3366
"1238","E01001291",9364,19534,3145,2407,8126,20750,4706,68032,3161
"1239","E01001292",13716,18141,3258,8732,4117,14589,6435,68988,3321
"1240","E01001293",7237,21058,6603,3734,19320,18739,3266,79957,5540
"1241","E01001294",9977,26498,912,2286,6902,23525,915,71015,3705
"1242","E01001295",10800,22500,1629,2452,5829,20153,3785,67148,3017
"1243","E01001296",9060,25879,6344,4936,15075,21984,11177,94455,9258
"1244","E01001297",8989,27986,6730,2158,16954,22396,6538,91751,8519
"1245","E01001298",13663,27343,11886,2715,15085,24145,9024,103861,12089
"1246","E01001299",17800,2747,3039,7088,6996,7188,4990,49848,885
"1247","E01001300",8091,1267,3582,4303,4525,5176,1105,28049,70
"1248","E01001301",5716,3066,2205,20315,21375,19002,22524,94203,9192
"1249","E01001302",8910,1685,4069,7592,7513,8973,10117,48859,812
"1250","E01001303",10718,1141,1897,7210,6960,6924,9793,44643,548
"1251","E01001304",5694,1552,1141,7227,21557,18740,7142,63053,2401
"1252","E01001305",14072,1858,1946,4653,5814,5687,5552,39582,312
"1253","E01001306",10036,1290,1543,7984,5862,8219,6048,40982,369
"1254","E01001307",9377,8598,580,5328,465,10848,2638,37834,266
"1255","E01001308",17409,11362,4948,15814,2567,11873,6516,70489,3609
"1256","E01001309",7645,13232,387,2586,5523,16069,575,46017,622
"1257","E01001310",5555,11321,697,6200,12619,20278,5065,61735,2205
"1258","E01001311",3573,14519,6654,10199,31636,27170,7598,101349,11286
"1259","E01001312",9833,15126,1438,4420,11390,18190,425,60822,2074
"1260","E01001313",13290,15319,2094,4078,6841,13705,13261,68588,3248
"1261","E01001314",12382,12117,1639,4813,6924,9958,6227,54060,1279
"1262","E01001315",8449,18098,2180,3455,18183,20043,4937,75345,4565
"1263","E01001316",4760,18319,6241,2671,30461,28200,957,91609,8483
"1264","E01001317",4706,16605,3677,1731,24211,24556,6492,81978,5997
"1265","E01001318",7911,24533,10241,4858,30641,29195,12657,120036,17301
"1266","E01001319",9534,15361,2100,5927,14704,18348,5128,71102,3722
"1267","E01001320",3357,26472,7531,1325,32104,30682,9488,110959,14354
"1268","E01001321",13747,15873,8571,2441,21646,23858,8640,94776,9346
"1269","E01001322",8200,14770,7194,4998,20638,22896,24164,102860,11763
"1270","E01001323",6051,13804,1685,3691,11564,19026,8762,64583,2627
"1271","E01001324",4606,15277,6278,4219,19453,26246,3509,79588,5478
"1272","E01001325",8947,24239,9140,1588,26075,25912,2022,97923,10238
"1273","E01001326",4532,21404,4335,2134,28458,26118,6743,93724,9066
"1274","E01001327",6278,19164,4436,3021,25139,26476,4048,88562,7641
"1275","E01001328",6428,21616,3723,1904,28835,26554,5489,94549,9282
"1276","E01001329",5764,20729,4845,1701,24344,25145,5823,88351,7586
"1277","E01001330",3091,26798,12565,1362,31110,30597,10000,115523,15873
"1278","E01001331",1979,27338,5073,1114,30795,29485,2764,98548,10463
"1279","E01001332",4059,21934,8193,1551,31390,30346,3139,100612,11056
"1280","E01001333",8305,29100,7676,1148,26714,29207,30474,132624,21380
"1281","E01001334",7601,29942,7534,2469,31570,31217,24096,134429,21966
"1282","E01001335",16570,17555,5129,5580,15778,20389,20905,101906,11467
"1283","E01001336",12313,21486,9178,7204,26330,24581,22091,123183,18291
"1284","E01001337",3464,7682,4250,8453,27628,25069,19993,96539,9838
"1285","E01001338",14341,22654,10821,3164,19145,21863,23288,115276,15784
"1286","E01001339",3552,13007,4894,1829,30114,29051,23687,106134,12773
"1287","E01001340",1195,15194,18979,5427,29906,27658,6467,104826,12372
"1288","E01001341",9448,13699,2529,4655,6187,14241,9403,60162,1980
"1289","E01001342",8509,18013,1607,7399,4882,14917,4959,60286,1998
"1290","E01001343",16126,9903,3306,11471,3943,16911,7074,68734,3280
"1291","E01001344",7651,8266,3217,10396,19033,21658,1455,71676,3832
"1292","E01001345",6902,17353,3591,5959,17289,19673,3258,74025,4302
"1293","E01001346",10959,8535,2709,5590,6244,15217,8480,57734,1671
"1294","E01001347",7259,11836,1507,12756,7367,17198,8662,66585,2924
"1295","E01001348",9425,8215,3087,10513,11800,22591,6601,72232,3942
"1296","E01001349",10416,20628,15166,7292,28496,25233,1772,109003,13714
"1297","E01001350",13897,1678,3910,23713,20416,14242,7160,85016,6726
"1298","E01001351",9721,5284,9345,17896,22702,24023,17280,106251,12826
"1299","E01001352",6049,1704,917,25623,17847,17199,3678,73017,4114
"1300","E01001353",6868,1868,8701,21956,23922,21409,9989,94713,9332
"1301","E01001354",12848,2058,14131,25435,15729,19520,8472,98193,10343
"1302","E01001355",6064,3664,8420,25436,23278,23182,1679,91723,8513
"1303","E01001356",5908,18871,14671,10952,33101,32280,17997,133780,21762
"1304","E01001357",1294,2777,1362,13785,28311,31589,11384,90502,8149
"1305","E01001358",858,2680,1878,9493,28995,32198,17627,93729,9068
"1306","E01001359",6685,31087,1992,587,19698,22196,1270,83515,6365
"1307","E01001360",8176,24171,2777,2749,7895,21852,14089,81709,5928
"1308","E01001361",4082,29078,1908,1100,22745,25605,14843,99361,10705
"1309","E01001362",3794,29543,2113,736,24367,23940,11938,96431,9808
"1310","E01001363",5929,29551,1342,416,14509,22503,3254,77504,5018
"1311","E01001364",8558,29042,12065,4331,30916,31665,12205,128782,20119
"1312","E01001365",8471,30029,5665,1600,15542,23260,2504,87071,7248
"1313","E01001366",5329,29535,1854,826,17338,24665,1275,80822,5729
"1314","E01001367",1795,29797,848,394,18119,26187,26253,103393,11949
"1315","E01001368",8855,28024,4006,1707,22004,24980,3792,93368,8974
"1316","E01001369",6529,30700,1580,572,17727,22599,16809,96516,9830
"1317","E01001370",5770,26587,1052,1134,13060,21985,33697,103285,11921
"1318","E01001371",5666,28958,2914,548,21639,23872,12070,95667,9593
"1319","E01001372",3562,27449,482,411,15853,26188,5249,79194,5383
"1320","E01001373",3098,29844,924,967,16929,24986,13209,89957,8005
"1321","E01001374",5822,1250,1768,24413,16700,12319,981,63253,2437
"1322","E01001375",12464,489,357,11207,3206,2351,3411,33485,165
"1323","E01001376",7056,3187,3992,18030,24789,26262,370,83686,6404
"1324","E01001377",16287,527,785,16595,15986,5123,1143,56446,1533
"1325","E01001379",8270,659,293,8628,9794,3700,528,31872,127
"1326","E01001380",6610,520,467,24165,15222,14243,7911,69138,3343
"1327","E01001381",4654,1738,409,22097,12679,20044,30370,91991,8592
"1328","E01001382",14612,1111,2046,4449,3705,1793,1869,29585,95
"1329","E01001383",7780,2351,3415,11960,9045,11712,22025,68288,3198
"1330","E01001384",5513,1502,532,7988,9376,11713,12039,48663,801
"1331","E01001385",8772,1165,922,7539,4999,9959,8104,41460,387
"1332","E01001386",9636,809,3043,14653,9981,8484,19563,66169,2857
"1333","E01001387",11031,1228,7704,30422,19478,12320,19344,101527,11341
"1334","E01001388",10338,7120,14873,20104,29957,27239,13851,123482,18383
"1335","E01001389",7462,7677,3577,14683,20735,20873,11099,86106,7004
"1336","E01001390",8724,4773,5359,17897,3503,12974,3804,57034,1590
"1337","E01001391",5408,9914,6075,16719,11341,21423,19512,90392,8120
"1338","E01001392",12963,5118,5840,10997,7754,10645,1019,54336,1311
"1339","E01001393",6422,5498,3391,15485,7889,18741,15322,72748,4051
"1340","E01001394",10364,20600,5848,14451,19821,26990,25789,123863,18521
"1341","E01001395",7512,23821,12717,5932,29499,28818,3788,112087,14749
"1342","E01001396",14436,17357,2634,13409,7093,22504,22823,100256,10965
"1343","E01001397",4689,19603,3334,2411,19925,26699,3311,79972,5545
"1344","E01001398",17176,7355,3889,7024,1723,10849,1536,49552,869
"1345","E01001399",17864,16358,2689,12998,4996,12543,6413,73861,4261
"1346","E01001400",29538,15022,21797,19748,2326,11295,12011,111737,14615
"1347","E01001401",13486,14485,1165,3788,5374,12076,18334,68708,3273
"1348","E01001402",18237,7631,4688,16547,2900,11505,18445,79953,5539
"1349","E01001403",20688,15989,4366,14868,8895,16254,7662,88722,7698
"1350","E01001404",15525,15012,7128,4734,14097,19674,2336,78506,5233
"1351","E01001405",30874,14235,23495,28272,10943,15585,8211,131615,21057
"1352","E01001406",7826,12172,6670,6385,19335,23333,4658,80379,5635
"1353","E01001407",10415,13354,10064,3965,17876,18068,5519,79261,5399
"1354","E01001408",9266,7392,7329,7521,12714,18069,6949,69240,3361
"1355","E01001409",5747,20565,8324,3948,23362,28860,4901,95707,9606
"1356","E01001410",4349,23257,20082,1277,30739,30638,19530,129872,20481
"1357","E01001411",11763,6256,4773,2886,16143,17329,1617,60767,2064
"1358","E01001412",16112,24504,15889,10158,23248,22505,22512,134928,22118
"1359","E01001413",22800,11223,16717,9562,11351,6676,6817,85146,6756
"1360","E01001414",13905,24378,21948,6658,32452,30734,1216,131291,20938
"1361","E01001415",18784,10104,4725,12736,19464,20751,4517,91081,8302
"1362","E01001416",19611,5022,1640,7981,5868,9455,2217,51794,1059
"1363","E01001417",24653,6045,1496,10221,3776,2558,22803,71552,3818
"1364","E01001418",22044,10624,17076,12145,19735,23341,2173,107138,13118
"1365","E01001419",17568,10096,10869,8351,11826,16415,8298,83423,6346
"1366","E01001420",13024,16511,18127,4654,25683,23625,26807,128431,20001
"1367","E01001421",19882,9477,15884,6569,17061,26263,13681,108817,13659
